1988/03/04,BP,0.0625
1988/03/07,BP,0.46875
1988/03/08,BP,0.3125
1988/03/09,BP,0.03125
1988/03/10,BP,0.90625
1988/03/11,BP,0.0625
1988/03/14,BP,-0.34375
1988/03/15,BP,0
1988/03/16,BP,0
1988/03/17,BP,-0.09375
1988/03/18,BP,0.46875
1988/03/21,BP,-0.03125
1988/03/22,BP,-0.25
1988/03/23,BP,0.09375
1988/03/24,BP,-0.25
1988/03/25,BP,-0.3125
1988/03/28,BP,0.1875
1988/03/29,BP,0.1875
1988/03/30,BP,-0.1875
1988/03/31,BP,0.125
1988/04/04,BP,-0.09375
1988/04/05,BP,-0.0625
1988/04/06,BP,0.09375
1988/04/07,BP,0.09375
1988/04/08,BP,0.15625
1988/04/11,BP,0.46875
1988/04/12,BP,-0.15625
1988/04/13,BP,0.1875
1988/04/14,BP,-0.21875
1988/04/15,BP,0.125
1988/04/18,BP,0.4375
1988/04/19,BP,-0.09375
1988/04/20,BP,-0.15625
1988/04/21,BP,-0.03125
1988/04/22,BP,-0.21875
1988/04/25,BP,-0.09375
1988/04/26,BP,0.3125
1988/04/27,BP,-0.03125
1988/04/28,BP,-0.03125
1988/04/29,BP,-0.0625
1988/05/02,BP,-0.21875
1988/05/03,BP,0.15625
1988/05/04,BP,-0.375
1988/05/05,BP,0
1988/05/06,BP,0.09375
1988/05/09,BP,0
1988/05/10,BP,0.09375
1988/05/11,BP,-0.15625
1988/05/12,BP,-0.03125
1988/05/13,BP,0.15625
1988/05/16,BP,0
1988/05/17,BP,-0.25
1988/05/18,BP,-0.28125
1988/05/19,BP,0.125
1988/05/20,BP,0
1988/05/23,BP,-0.09375
1988/05/24,BP,0.21875
1988/05/25,BP,-0.0625
1988/05/26,BP,-0.15625
1988/05/27,BP,-0.09375
1988/05/31,BP,0.09375
1988/06/01,BP,-0.03125
1988/06/02,BP,-0.25
1988/06/03,BP,0.1875
1988/06/06,BP,0.21875
1988/06/07,BP,-0.125
1988/06/08,BP,0.09375
1988/06/09,BP,-0.09375
1988/06/10,BP,0.21875
1988/06/13,BP,-0.28125
1988/06/14,BP,-0.09375
1988/06/15,BP,0
1988/06/16,BP,-0.25
1988/06/17,BP,-0.0625
1988/06/20,BP,-0.03125
1988/06/21,BP,0.15625
1988/06/22,BP,-0.1875
1988/06/23,BP,-0.21875
1988/06/24,BP,-0.375
1988/06/27,BP,-0.4375
1988/06/28,BP,0.34375
1988/06/29,BP,-0.125
1988/06/30,BP,-0.1875
1988/07/01,BP,-0.09375
1988/07/05,BP,0.40625
1988/07/06,BP,0.125
1988/07/07,BP,0.09375
1988/07/08,BP,0
1988/07/11,BP,-0.03125
1988/07/12,BP,-0.25
1988/07/13,BP,-0.03125
1988/07/14,BP,-0.03125
1988/07/15,BP,-0.28125
1988/07/18,BP,0.15625
1988/07/19,BP,0.03125
1988/07/20,BP,0.40625
1988/07/21,BP,-0.03125
1988/07/22,BP,-0.15625
1988/07/25,BP,0.0625
1988/07/26,BP,-0.15625
1988/07/27,BP,0.0625
1988/07/28,BP,0.0625
1988/07/29,BP,0.03125
1988/08/01,BP,-0.0625
1988/08/02,BP,-0.0625
1988/08/03,BP,-0.03125
1988/08/04,BP,-0.125
1988/08/05,BP,-0.1875
1988/08/08,BP,0.125
1988/08/09,BP,0.03125
1988/08/10,BP,-0.25
1988/08/11,BP,0.40625
1988/08/12,BP,-0.09375
1988/08/15,BP,-0.15625
1988/08/16,BP,0.09375
1988/08/17,BP,-0.09375
1988/08/18,BP,0
1988/08/19,BP,0.09375
1988/08/22,BP,-0.5
1988/08/23,BP,-0.09375
1988/08/24,BP,0.0625
1988/08/25,BP,-0.28125
1988/08/26,BP,-0.0625
1988/08/29,BP,0
